latitude,longitude,speed_kmh,time_of_day,distance_from_corridor,is_anomaly
25.529105,91.865598,20.7,13,4.5,0
25.288559,91.740722,9.1,12,37.6,0
25.400045,91.80034,19.1,14,30.6,0
25.512396,91.85911,19.1,15,15.6,0
25.373509,91.785883,20.5,17,58.4,0
25.576362,91.892598,14.2,15,56.1,0
25.533684,91.867597,13.1,12,12.7,0
25.524347,91.863583,26.3,15,16.2,0
25.458471,91.832884,24.7,14,39.0,0
25.327823,91.766098,12.2,7,603.0,1
25.306349,91.748529,32.7,14,17.4,0
25.387872,91.793767,11.2,8,49.1,0
25.537746,91.868558,22.0,9,55.8,0
25.519549,91.862518,20.6,14,72.2,0
25.437835,91.81097,6.5,18,977.9,1
25.549901,91.87633,42.0,10,32.1,0
25.289472,91.740646,16.0,8,11.8,0
25.562393,91.882976,16.4,9,55.0,0
25.497057,91.852509,6.3,12,32.4,0
25.549289,91.875706,17.7,8,8.0,0
25.554848,91.877823,16.5,8,110.8,0
25.324485,91.758177,27.3,9,12.7,0
25.471381,91.839472,20.6,15,17.9,0
25.526262,91.864071,37.6,10,44.8,0
25.446823,91.825471,24.7,12,52.7,0
25.545288,91.873523,8.4,17,30.7,0
25.279405,91.736479,12.5,16,25.1,0
25.377994,91.788497,10.0,8,70.3,0
25.302905,91.747252,26.4,16,45.2,0
25.36761,91.781673,27.4,13,32.3,0
25.300882,91.738666,1.2,4,734.0,1
25.575716,91.892181,11.8,7,53.7,0
25.544287,91.872202,9.2,11,37.4,0
25.304823,91.748316,51.3,10,65.5,0
25.439476,91.82284,20.4,11,88.5,0
25.355887,91.776909,29.7,16,137.8,0
25.465441,91.836256,10.4,15,9.7,0
25.48116,91.844832,24.8,12,25.0,0
25.326124,91.759374,40.6,9,40.5,0
25.511793,91.857279,20.9,8,148.6,0
25.368514,91.783202,60.0,10,67.5,0
25.362244,91.778746,41.4,11,27.1,0
25.572098,91.889184,19.3,9,23.2,0
25.519105,91.86196,12.0,10,32.8,0
25.441571,91.823292,39.6,7,19.2,0
25.52028,91.861505,19.9,14,62.8,0
25.312229,91.752351,31.8,14,108.3,0
25.490497,91.850866,31.4,16,69.0,0
25.510136,91.857927,19.1,7,13.2,0
25.463209,91.835371,35.3,8,24.8,0
25.422234,91.812133,26.4,13,21.3,0
25.494908,91.852383,60.0,10,43.4,0
25.552933,91.877701,24.6,8,12.1,0
25.273975,91.733069,27.7,8,73.0,0
25.294303,91.742226,19.6,17,72.1,0
25.28753,91.740774,36.1,10,89.9,0
25.343273,91.769344,25.7,16,83.6,0
25.438365,91.821877,29.6,10,54.8,0
25.52724,91.864474,13.3,14,43.6,0
25.399047,91.804409,6.4,19,480.6,1
25.368755,91.782377,33.0,10,25.7,0
25.383872,91.790023,42.8,15,99.0,0
25.487874,91.849499,40.6,14,66.2,0
25.31195,91.751796,24.6,14,69.4,0
25.334583,91.764425,34.1,8,74.7,0
25.385203,91.791837,20.9,9,5.6,0
25.439704,91.822945,16.0,15,86.3,0
25.485583,91.847493,12.5,8,5.2,0
25.313034,91.751714,29.1,8,2.7,0
25.51918,91.861048,21.7,14,64.5,0
25.276006,91.733989,26.5,9,72.4,0
25.336737,91.764432,35.0,16,41.1,0
25.444136,91.825007,18.9,14,47.4,0
25.404319,91.801288,23.3,9,108.1,0
25.34553,91.769645,60.0,15,9.1,0
25.369638,91.792695,15.5,20,930.6,1
25.574774,91.891455,26.5,8,38.8,0
25.515237,91.86024,5.0,13,15.0,0
25.396656,91.798432,21.8,9,28.2,0
25.532192,91.866761,29.6,16,12.0,0
25.408836,91.805332,6.3,9,41.2,0
25.322706,91.756901,15.3,10,15.3,0
25.417414,91.808601,42.5,13,104.5,0
25.389486,91.794144,8.2,10,1.4,0
25.449302,91.82732,35.5,15,6.8,0
25.411569,91.807091,34.4,14,64.5,0
25.307256,91.748014,12.1,10,76.3,0
25.53866,91.869938,35.7,15,49.0,0
25.383551,91.792004,24.8,11,111.2,0
25.470469,91.838781,9.6,14,35.8,0
25.430707,91.817405,19.5,9,33.6,0
25.556507,91.879874,23.8,14,11.1,0
25.277128,91.729824,1.8,1,546.5,1
25.274845,91.728173,1.9,3,609.9,1
25.407663,91.804351,43.0,13,9.1,0
25.472494,91.840952,3.8,14,65.9,0
25.537441,91.868635,39.0,11,35.3,0
25.298585,91.73718,1.0,1,780.0,1
25.368111,91.781439,23.3,16,82.2,0
25.290282,91.740907,11.6,9,22.3,0
25.352482,91.772846,13.6,12,73.5,0
25.354839,91.774141,28.6,10,74.9,0
25.516681,91.860525,6.6,7,15.2,0
25.536236,91.86926,35.4,16,79.1,0
25.270257,91.731481,20.8,17,64.4,0
25.341422,91.768144,14.0,12,66.9,0
25.431281,91.817728,22.5,15,34.0,0
25.538073,91.869561,36.3,9,34.3,0
25.49768,91.853083,16.3,13,1.2,0
25.430503,91.816895,42.3,14,5.0,0
25.330624,91.761583,21.7,10,12.2,0
25.416846,91.809732,18.5,15,36.3,0
25.509825,91.857575,40.5,12,36.7,0
25.409938,91.805149,26.6,10,36.2,0
25.428191,91.814415,5.5,10,121.3,0
25.359501,91.777984,20.7,10,47.0,0
25.539913,91.869923,49.1,7,4.3,0
25.411521,91.806345,21.7,13,5.4,0
25.318222,91.754065,17.5,9,48.9,0
25.275787,91.735589,23.4,11,100.0,0
25.56209,91.889257,13.0,6,560.6,1
25.55989,91.883125,18.8,11,103.4,0
25.300417,91.739228,0.1,23,655.8,1
25.372492,91.784225,15.3,10,48.0,0
25.556131,91.879786,16.9,14,2.2,0
25.478282,91.844017,23.7,14,51.2,0
25.450761,91.828125,40.6,15,7.3,0
25.480995,91.845954,31.2,14,93.1,0
25.432864,91.817554,5.3,10,68.5,0
25.484489,91.846438,52.5,15,48.7,0
25.506638,91.855781,31.6,8,90.3,0
25.55419,91.878845,19.4,10,24.4,0
25.371512,91.785134,33.4,11,93.5,0
25.442577,91.823757,45.9,13,10.0,0
25.305713,91.748377,14.6,7,31.0,0
25.570658,91.887363,31.9,9,113.7,0
25.572484,91.890142,18.9,9,45.8,0
25.368074,91.782871,37.2,13,59.1,0
25.283613,91.738412,60.0,13,29.1,0
25.5672,91.886448,17.1,10,1.4,0
25.456571,91.830866,27.2,7,54.7,0
25.287965,91.739872,94.9,20,21.6,1
25.277708,91.735693,15.6,12,22.8,0
25.441516,91.822938,10.8,11,12.3,0
25.57732,91.892602,41.0,10,1.3,0
25.57157,91.889305,14.9,15,18.7,0
25.352233,91.773892,9.5,11,41.7,0
25.541696,91.870799,31.9,9,21.7,0
25.445474,91.824915,31.0,8,33.9,0
25.288001,91.74048,32.5,15,38.5,0
25.571229,91.888439,30.8,11,44.1,0
25.484491,91.846219,46.4,11,70.1,0
25.575449,91.891417,27.8,9,3.7,0
25.374308,91.786217,25.2,11,47.7,0
25.386318,91.791763,19.3,11,61.9,0
25.572212,91.890261,8.7,15,72.7,0
25.294231,91.741878,37.1,14,104.1,0
25.428936,91.816402,21.7,8,31.8,0
25.554315,91.87851,9.8,14,14.7,0
25.481313,91.845573,41.8,11,38.9,0
25.370088,91.782971,16.9,15,40.0,0
25.334916,91.764173,22.6,9,32.2,0
25.29044,91.740882,7.6,14,32.1,0
25.37991,91.789359,49.8,16,50.7,0
25.437418,91.820774,38.2,17,1.3,0
25.466031,91.837031,8.3,11,33.8,0
25.573296,91.890805,11.3,16,62.1,0
25.347894,91.771068,25.6,15,1.5,0
25.361877,91.779063,27.9,11,23.6,0
25.390726,91.794576,33.5,10,26.5,0
25.529154,91.864865,10.1,10,82.3,0
25.510082,91.857682,43.1,14,36.3,0
25.307876,91.749189,24.9,15,14.7,0
25.480939,91.846377,2.5,9,137.3,0
25.379392,91.788732,25.9,12,17.6,0
25.363796,91.779817,32.3,12,6.7,0
25.400792,91.800332,9.9,8,10.6,0
25.547858,91.875583,13.6,10,78.8,0
25.351991,91.772893,22.3,13,42.4,0
25.278781,91.735327,21.9,9,63.4,0
25.471255,91.840206,53.9,15,60.3,0
25.375858,91.786699,33.8,11,10.9,0
25.565142,91.885503,15.2,15,27.1,0
25.275006,91.734643,21.3,15,39.6,0
25.472037,91.839195,40.3,15,80.3,0
25.55835,91.881061,28.5,10,4.3,0
25.358057,91.776744,30.0,15,4.4,0
25.392278,91.794665,22.8,7,101.7,0
25.353883,91.774259,38.0,14,11.8,0
25.312851,91.751416,21.8,13,16.4,0
25.481678,91.846178,9.5,8,78.0,0
25.340582,91.767321,41.5,13,32.2,0
25.318021,91.754648,27.9,15,18.6,0
25.492141,91.850459,27.0,8,41.0,0
25.328881,91.760381,18.9,9,10.5,0
25.3956,91.797672,18.4,9,11.3,0
25.40395,91.802697,33.6,14,48.9,0
25.372189,91.784213,16.3,10,32.7,0
25.460556,91.834746,21.9,12,107.4,0
25.370946,91.784003,10.6,14,14.0,0
25.314459,91.751636,56.9,9,81.8,0
25.272977,91.732862,17.3,11,48.4,0
25.417439,91.809883,37.0,10,19.0,0
25.566773,91.886387,54.2,7,17.4,0
25.33979,91.766873,29.0,16,31.4,0
25.412294,91.806679,24.4,14,14.7,0
25.330125,91.759675,14.6,12,146.5,0
25.550326,91.877136,23.6,15,84.4,0
25.448132,91.826095,27.1,10,62.8,0
25.508231,91.856694,13.2,12,61.8,0
25.366264,91.781358,15.8,15,9.8,0
25.56435,91.88608,38.5,9,127.8,0
25.35445,91.773893,12.1,14,78.0,0
25.282254,91.737892,20.5,14,38.3,0
25.403293,91.801672,26.1,8,15.3,0
25.560299,91.882813,36.9,8,50.2,0
25.305457,91.747277,28.7,13,68.9,0
25.465622,91.836612,50.4,12,15.1,0
25.498382,91.854344,23.5,13,102.5,0
25.384187,91.791143,12.2,14,7.0,0
25.427887,91.8148,13.4,14,67.4,0
25.577283,91.89253,55.3,12,3.4,0
25.499263,91.85425,11.9,15,56.3,0
25.388368,91.793695,14.2,14,15.3,0
25.507306,91.856647,23.4,13,28.5,0
25.557774,91.881657,7.8,15,85.6,0
25.57684,91.892556,45.0,12,24.6,0
25.519502,91.862101,17.0,10,31.0,0
25.373926,91.785613,47.7,10,9.6,0
25.460864,91.834267,13.7,15,44.1,0
25.365002,91.777016,2.8,9,344.6,1
25.289533,91.740454,17.4,8,34.1,0
25.287373,91.738958,26.3,13,87.3,0
25.548437,91.874344,20.4,17,72.7,0
25.29768,91.743708,20.8,15,75.9,0
25.474659,91.841312,24.1,15,16.1,0
25.443027,91.824191,46.0,13,27.9,0
25.423323,91.812857,23.2,10,9.8,0
25.384385,91.791608,29.3,13,27.5,0
25.424254,91.813379,16.6,15,9.3,0
25.41625,91.809298,3.1,14,26.3,0
25.401377,91.801593,5.5,9,80.6,0
25.493265,91.851983,4.3,8,70.0,0
25.462967,91.835267,38.8,14,27.8,0
25.472198,91.839584,5.4,18,51.2,0
25.565092,91.884924,10.5,9,25.0,0
25.479852,91.844223,14.3,16,13.5,0
25.576716,91.892092,16.6,8,12.5,0
25.559164,91.882,51.8,13,38.1,0
25.545834,91.873569,22.1,11,3.7,0
25.493941,91.851487,6.2,10,9.2,0
25.385994,91.792487,10.4,14,26.1,0
25.575636,91.892029,12.1,12,43.8,0
25.464469,91.835687,36.8,9,12.6,0
25.306718,91.748527,13.1,14,0.4,0
25.518201,91.861104,5.1,7,18.2,0
25.423042,91.813302,33.6,8,48.7,0
25.422689,91.812431,15.2,13,16.9,0
25.290043,91.740951,45.7,8,7.0,0
25.296735,91.744108,7.3,16,7.9,0
25.526794,91.864637,60.0,15,8.3,0
25.426582,91.814499,37.2,8,26.2,0
25.310118,91.749849,3.7,11,21.1,0
25.387528,91.793441,14.3,10,36.0,0
25.375917,91.786594,16.2,16,2.6,0
25.548937,91.875229,25.0,12,17.2,0
25.302944,91.74718,13.5,16,36.0,0
25.303838,91.74737,11.9,14,14.5,0
25.36412,91.779625,17.2,9,43.0,0
25.514589,91.859564,35.1,11,28.1,0
25.484852,91.847552,25.4,14,40.1,0
25.410256,91.80643,27.3,12,71.2,0
25.545429,91.872965,45.4,7,30.6,0
25.501879,91.855206,14.7,13,46.9,0
25.472267,91.839685,19.3,12,45.1,0
25.483289,91.845886,32.4,10,37.5,0
25.282877,91.736961,12.5,14,84.7,0
25.372634,91.785279,26.7,9,46.9,0
25.333641,91.763139,10.4,16,0.4,0
25.423055,91.813437,14.3,10,61.2,0
25.471747,91.839189,35.7,17,65.2,0
25.471715,91.839416,9.1,12,41.4,0
25.293492,91.741807,44.6,13,77.6,0
25.449645,91.827692,41.2,12,10.9,0
25.28372,91.738759,60.0,10,59.4,0
25.391764,91.795721,29.7,15,28.8,0
25.309558,91.749843,20.9,15,4.3,0
25.418489,91.810752,26.5,9,46.7,0
25.466253,91.836594,8.6,15,20.7,0
25.528267,91.864927,19.2,11,39.3,0
25.36858,91.782155,31.0,15,37.9,0
25.537374,91.868202,8.7,8,77.2,0
25.329577,91.761237,12.7,9,35.2,0
25.362723,91.77931,18.5,8,1.9,0
25.320388,91.755616,19.0,15,15.1,0
25.333607,91.763379,90.1,23,25.7,1
25.436233,91.820501,30.6,14,36.2,0
25.355423,91.775706,57.7,7,45.8,0
25.273633,91.734292,20.7,14,66.7,0
25.513951,91.859947,7.3,9,37.9,0
25.317662,91.754661,40.1,9,39.4,0
25.286148,91.745291,0.4,4,611.5,1
25.292069,91.742171,35.5,16,24.4,0
25.45929,91.83352,21.2,11,56.6,0
25.334991,91.764812,31.5,11,90.3,0
25.364475,91.78092,11.4,11,63.8,0
25.449109,91.826652,17.0,12,61.3,0
25.305658,91.748966,60.0,9,93.4,0
25.329758,91.761676,10.2,8,68.0,0
25.394965,91.797881,34.0,15,66.0,0
25.344924,91.769851,18.8,9,43.7,0
25.344597,91.770056,14.2,13,81.3,0
25.402258,91.801398,32.1,12,13.9,0
25.450262,91.828687,8.7,15,74.3,0
25.468422,91.83785,12.7,8,15.8,0
25.319244,91.753823,47.4,13,127.7,0
25.276892,91.735058,11.2,16,4.4,0
25.298124,91.745319,27.0,10,67.3,0
25.517955,91.861643,18.4,12,47.6,0
25.32147,91.759252,1.6,0,280.3,1
25.272811,91.734041,14.9,8,78.8,0
25.342747,91.767851,60.0,10,33.3,0
25.520189,91.86248,11.4,11,41.8,0
25.288667,91.740949,20.6,14,55.7,0
25.539394,91.869967,17.8,10,21.7,0
25.510802,91.857805,14.4,13,53.3,0
25.477264,91.843179,41.6,15,24.8,0
25.322655,91.756939,11.1,17,9.0,0
25.481093,91.844559,48.3,13,48.0,0
25.394161,91.797314,15.5,15,54.3,0
25.376233,91.786818,12.6,12,2.2,0
25.276987,91.734705,58.9,10,44.6,0
25.318861,91.754565,17.5,12,34.8,0
25.419563,91.810918,38.0,16,4.8,0
25.320298,91.759743,0.1,1,391.4,1
25.50012,91.853408,36.5,13,66.1,0
25.322627,91.756526,20.8,13,47.6,0
25.495092,91.852211,21.0,14,18.0,0
25.410007,91.804829,11.3,16,71.1,0
25.389897,91.794045,60.0,10,33.3,0
25.556386,91.879112,44.7,11,76.7,0
25.553298,91.878311,42.7,9,25.0,0
25.385027,91.800868,13.4,18,893.9,1
25.492556,91.851282,4.8,14,26.8,0
25.332857,91.764509,83.6,23,176.2,1
25.451067,91.828974,25.5,10,58.8,0
25.508786,91.857489,10.6,16,2.6,0
25.337129,91.765823,11.7,14,73.1,0
25.544684,91.873344,35.9,10,48.4,0
25.492089,91.850594,3.7,14,24.9,0
25.553907,91.878866,15.0,11,42.8,0
25.470964,91.838817,7.3,12,59.1,0
25.422814,91.808264,14.2,9,429.2,1
25.501412,91.854697,41.4,13,13.6,0
25.549631,91.875823,13.2,12,0.6,0
25.415567,91.809244,14.9,14,58.0,0
25.537578,91.869931,135.9,8,92.9,1
25.397114,91.798782,14.3,11,37.5,0
25.351124,91.772356,25.3,9,47.7,0
25.354235,91.775276,35.9,14,68.2,0
25.272822,91.734165,15.5,14,90.9,0
25.534119,91.868092,39.4,12,45.9,0
25.297415,91.744282,18.6,15,5.6,0
25.346301,91.769276,24.9,6,86.8,0
25.486806,91.848601,19.5,6,36.5,0
25.2942,91.742282,24.1,10,61.7,0
25.365108,91.779854,39.5,9,74.1,0
25.570791,91.888886,19.1,14,23.7,0
25.544929,91.873247,30.3,17,25.1,0
25.360765,91.777002,16.4,15,116.8,0
25.364847,91.780136,32.1,15,32.5,0
25.397366,91.798672,18.5,18,13.2,0
25.425272,91.814819,7.8,15,75.8,0
25.35829,91.777456,2.8,14,61.1,0
25.372146,91.784395,28.0,8,12.8,0
25.331314,91.761086,13.6,15,73.5,0
25.285211,91.739476,14.7,12,64.1,0
25.328834,91.759586,45.2,8,85.4,0
25.491896,91.850556,35.5,14,20.9,0
25.386751,91.792176,34.6,13,45.1,0
25.360189,91.777018,60.0,6,84.2,0
25.355563,91.77507,20.1,17,23.7,0
25.408386,91.804498,56.3,14,15.6,0
25.328187,91.759467,20.6,17,62.0,0
25.325527,91.758678,1.9,9,5.0,0
25.378285,91.788248,37.5,9,30.4,0
25.2845,91.738854,5.1,17,33.4,0
25.397881,91.798429,29.7,10,38.3,0
25.517679,91.860509,29.1,14,58.2,0
25.367632,91.78245,7.8,10,42.0,0
25.51026,91.857742,32.9,11,37.5,0
25.424418,91.814455,60.0,13,86.6,0
25.402535,91.800682,8.3,17,70.7,0
25.310174,91.750032,18.4,14,6.3,0
25.369507,91.783027,14.7,11,3.1,0
25.493341,91.851102,41.6,10,24.3,0
25.537781,91.868999,24.3,9,11.7,0
25.42001,91.811567,17.5,13,43.8,0
25.341593,91.768229,34.6,7,66.0,0
25.527563,91.865388,26.0,10,37.5,0
25.560859,91.883777,5.3,1,300.0,1
25.303286,91.747455,26.8,14,48.3,0
25.281744,91.736929,13.1,10,36.1,0
25.325503,91.758273,46.2,8,33.1,0
25.546422,91.874153,60.0,14,25.3,0
25.432876,91.818673,45.5,13,39.8,0
25.548824,91.875265,37.5,9,7.2,0
25.501398,91.854626,30.3,17,6.9,0
25.447051,91.825956,14.8,13,17.8,0
25.385297,91.79226,57.5,9,41.6,0
25.354944,91.77477,5.2,10,19.3,0
25.342277,91.7675,52.7,9,42.0,0
25.536998,91.86852,16.8,17,28.9,0
25.421651,91.811367,28.3,13,64.4,0
25.559095,91.880421,10.8,10,108.2,0
25.350769,91.77204,19.6,13,59.3,0
25.468083,91.837637,23.7,11,18.2,0
25.526247,91.865262,9.2,10,78.9,0
25.528512,91.865902,38.1,13,51.4,0
25.465172,91.836173,21.8,15,3.3,0
25.360056,91.778167,26.8,9,34.8,0
25.276517,91.734768,11.0,14,16.7,0
25.28588,91.738493,99.1,3,66.3,1
25.436678,91.821173,31.6,8,77.6,0
25.557218,91.880655,20.2,12,22.2,0
25.380079,91.789102,35.1,11,16.5,0
25.537571,91.869137,9.8,12,11.2,0
25.49676,91.853522,12.1,9,84.6,0
25.39406,91.796277,6.3,15,41.2,0
25.392888,91.796558,10.2,9,49.6,0
25.331383,91.763119,27.3,15,120.7,0
25.481816,91.845231,13.3,9,21.7,0
25.485354,91.847696,44.2,10,26.9,0
25.340713,91.767451,6.7,14,37.8,0
25.542162,91.8703,18.9,9,96.0,0
25.397429,91.798345,38.9,13,22.1,0
25.575166,91.890739,25.1,8,51.9,0
25.514121,91.860304,39.8,17,67.8,0
25.457081,91.833192,27.3,14,144.1,0
25.369049,91.783292,28.0,9,47.3,0
25.510688,91.858473,13.0,9,20.4,0
25.294287,91.741754,11.5,10,119.2,0
25.432373,91.817674,35.4,8,30.3,0
25.34713,91.77144,40.1,17,79.1,0
25.345012,91.768426,18.1,11,99.7,0
25.553316,91.87896,4.6,11,85.8,0
25.308456,91.750207,14.7,15,91.5,0
25.496996,91.853289,56.0,9,50.7,0
25.539812,91.869917,16.1,8,0.8,0
25.340551,91.766513,57.7,11,44.8,0
25.449469,91.827875,134.1,8,38.1,1
25.483819,91.847097,53.7,17,51.6,0
25.354147,91.77492,28.3,15,38.3,0
25.467558,91.83658,29.3,11,92.7,0
25.527931,91.865459,20.2,9,29.6,0
25.29622,91.743962,127.5,2,16.6,1
25.48325,91.845746,29.2,6,49.1,0
25.354007,91.774921,35.2,8,46.0,0
25.485178,91.847138,13.3,12,17.8,0
25.542547,91.871403,10.3,10,13.2,0
25.514564,91.859618,46.9,11,21.5,0
25.567322,91.886244,15.6,12,28.0,0
25.533532,91.867445,86.8,22,3.4,1
25.441196,91.82332,23.2,11,42.2,0
25.34723,91.771447,20.8,12,74.3,0
25.363343,91.78087,5.9,16,120.1,0
25.378317,91.788792,16.9,10,81.6,0
25.575013,91.890663,46.3,13,50.4,0
25.452196,91.828545,29.8,14,44.1,0
25.29215,91.742143,38.7,12,17.8,0
25.506944,91.857289,14.9,14,52.8,0
25.497044,91.852861,42.9,15,4.5,0
25.487405,91.847705,22.5,10,83.0,0
25.346349,91.76909,31.0,10,107.4,0
25.319339,91.755248,35.6,15,5.8,0
25.438796,91.820599,22.3,14,92.8,0
25.439028,91.821691,13.8,9,0.8,0
25.32642,91.759067,33.5,15,5.4,0
25.519915,91.862144,8.0,10,18.4,0
25.366825,91.781438,14.2,12,12.8,0
25.409721,91.806105,9.8,6,68.6,0
25.568755,91.886906,21.9,14,47.5,0
25.402118,91.801164,33.9,13,1.2,0
25.367146,91.781461,42.5,7,28.0,0
25.31134,91.750756,43.9,10,1.2,0
25.57078,91.888831,88.8,0,19.1,1
25.379778,91.788804,4.2,11,3.7,0
25.416912,91.809284,20.5,13,10.9,0
25.269614,91.731511,16.2,15,69.4,0
25.357024,91.7753,16.0,10,80.2,0
25.538043,91.869461,51.8,15,25.2,0
25.417047,91.810216,16.8,9,72.5,0
25.443163,91.824712,11.7,11,71.3,0
25.557853,91.881885,26.8,14,102.8,0
25.407055,91.803949,9.8,15,2.8,0
25.376995,91.787484,36.3,13,25.8,0
25.533553,91.867245,32.1,10,18.3,0
25.527219,91.865176,21.7,13,29.8,0
25.285094,91.738053,13.3,16,75.0,0
25.479067,91.843858,51.5,16,6.6,0
25.430062,91.817363,34.6,13,64.4,0
25.374969,91.785932,21.9,13,15.7,0
25.307405,91.749106,6.3,14,27.8,0
25.407023,91.803417,16.2,9,47.2,0
25.421263,91.812668,9.9,10,83.2,0
25.33251,91.762226,16.6,10,27.1,0
25.415825,91.808437,37.7,13,34.5,0
25.326949,91.759392,30.6,8,2.4,0
25.422454,91.81339,38.4,11,89.1,0
25.487599,91.848625,43.2,11,4.0,0
25.349331,91.765002,28.3,20,666.4,1
25.500841,91.853489,22.3,16,87.6,0
25.460448,91.833911,13.1,11,32.0,0
25.356624,91.775753,24.7,10,14.5,0
25.288338,91.740182,20.9,11,7.2,0
25.415056,91.808464,60.0,10,9.7,0
25.52721,91.865435,99.4,18,57.0,1
25.526326,91.864541,19.4,16,1.1,0
25.428408,91.81483,1.7,9,92.7,0
25.373785,91.784933,28.1,16,49.0,0
25.567333,91.886458,4.9,10,8.2,0
25.575995,91.892049,13.7,14,25.0,0
25.476717,91.842002,15.5,11,60.2,0
25.459028,91.832306,2.5,10,47.4,0
25.340583,91.767184,9.7,10,18.9,0
25.447451,91.826324,10.1,10,3.7,0
25.358819,91.777128,29.1,14,0.6,0
25.392482,91.796088,19.1,16,25.8,0
25.374106,91.785007,12.9,14,59.1,0
25.281324,91.73682,35.5,16,28.0,0
25.438153,91.82172,33.8,12,51.0,0
25.288421,91.739982,25.6,15,31.2,0
25.394663,91.797689,40.4,10,63.6,0
25.509655,91.858851,20.1,10,102.2,0
25.454514,91.830921,24.6,12,61.8,0
25.382509,91.790261,44.7,14,2.1,0
25.454491,91.829994,9.6,7,27.1,0
25.381512,91.790821,42.5,9,106.3,0
25.464744,91.835576,28.5,13,38.2,0
25.271658,91.73303,13.7,16,28.8,0
25.321884,91.75685,135.1,4,24.1,1
25.482297,91.846339,26.1,11,60.2,0
25.504299,91.856474,26.8,8,78.0,0
25.422378,91.812243,19.7,11,18.5,0
25.313533,91.751629,0.6,11,32.5,0
25.327999,91.759665,4.0,16,32.6,0
25.578403,91.891682,20.1,9,148.8,0
25.43545,91.820379,29.0,8,66.6,0
25.469336,91.837972,21.3,7,53.3,0
25.504277,91.856124,5.1,15,42.7,0
25.566274,91.885238,16.1,13,63.3,0
25.332322,91.762568,17.3,10,16.2,0
25.300892,91.738189,0.6,3,782.9,1
25.432443,91.817472,24.0,8,53.7,0
25.347424,91.771191,10.0,10,38.9,0
25.409331,91.805058,12.6,16,12.3,0
25.271493,91.733184,16.9,11,52.0,0
25.319861,91.755618,16.0,13,13.6,0
25.319031,91.755434,20.1,7,40.5,0
25.450151,91.827812,38.1,12,4.8,0
25.462641,91.83476,18.7,7,4.0,0
25.52946,91.864964,15.6,10,84.8,0
25.520445,91.862515,19.1,16,34.8,0
25.482578,91.845198,28.3,9,66.1,0
25.293919,91.742529,14.9,11,23.8,0
25.492315,91.850982,60.0,9,5.8,0
25.293385,91.741561,9.8,14,97.7,0
25.450041,91.827329,6.8,16,45.9,0
25.450354,91.827691,39.7,9,27.6,0
25.536689,91.867543,19.7,11,117.0,0
25.450117,91.827861,19.0,16,1.7,0
25.433552,91.818256,27.8,16,37.4,0
25.343426,91.768002,25.3,14,55.3,0
25.384532,91.792401,44.2,6,96.7,0
25.548984,91.876259,32.0,14,78.2,0
25.358164,91.777794,43.9,12,100.8,0
25.410958,91.805558,16.6,15,51.5,0
25.442608,91.82379,86.4,19,11.6,1
25.327596,91.759912,15.8,11,13.2,0
25.444863,91.825327,11.7,16,39.2,0
25.537113,91.868385,23.2,8,47.5,0
25.455037,91.830659,22.6,13,8.1,0
25.3983,91.799494,136.8,9,42.6,1
25.378541,91.788541,9.9,14,45.0,0
25.387527,91.793355,13.0,10,27.7,0
25.279123,91.736429,20.1,13,32.8,0
25.459696,91.833082,3.8,10,8.0,0
25.429773,91.816371,4.9,9,16.5,0
25.563761,91.883554,41.9,15,78.9,0
25.479765,91.843953,13.6,6,35.1,0
25.561167,91.882602,18.4,9,19.9,0
25.485919,91.847972,11.0,15,23.2,0
25.312908,91.751697,10.2,15,7.9,0
25.280204,91.736907,12.1,9,32.0,0
25.417577,91.809467,23.8,14,29.0,0
25.57779,91.892508,45.0,13,34.8,0
25.457663,91.831032,16.4,14,97.6,0
25.547045,91.873776,54.5,8,46.4,0
25.566476,91.886043,42.4,10,1.8,0
25.38611,91.79169,6.2,11,57.7,0
25.45552,91.831266,20.1,14,41.0,0
25.312571,91.751356,26.4,12,7.0,0
25.394507,91.79716,38.0,7,20.7,0
25.562877,91.883963,23.4,16,11.1,0
25.44095,91.822031,31.5,16,70.0,0
25.460838,91.834144,16.8,14,33.6,0
25.319623,91.755827,9.9,9,46.9,0
25.394894,91.796922,55.7,8,23.4,0
25.342666,91.76792,14.9,10,22.2,0
25.462266,91.834928,38.6,11,32.7,0
25.446122,91.824513,60.0,13,108.0,0
25.488788,91.849496,11.5,9,16.4,0
25.458779,91.833539,36.4,13,86.0,0
25.299628,91.74497,33.6,9,36.8,0
25.297242,91.744337,51.3,15,7.9,0
25.553653,91.87864,18.9,9,35.9,0
25.406747,91.804005,27.0,15,25.0,0
25.429817,91.815845,26.5,16,70.0,0
25.273604,91.733314,5.8,9,31.2,0
25.575735,91.891559,40.9,13,6.6,0
25.296531,91.744819,2.5,12,89.3,0
25.415434,91.808695,13.8,10,11.7,0
25.561899,91.883274,14.7,8,1.9,0
25.506578,91.856583,9.5,15,5.0,0
25.405979,91.803748,38.1,11,41.5,0
25.326345,91.759486,24.4,14,39.5,0
25.321751,91.755821,30.1,14,68.8,0
25.336323,91.764553,25.1,11,6.9,0
25.503723,91.854946,24.4,13,56.2,0
25.302684,91.746302,18.2,12,41.2,0
25.39339,91.795417,31.9,16,88.6,0
25.54246,91.87221,5.7,11,68.7,0
25.541719,91.871157,19.9,8,11.2,0
25.518666,91.861502,26.3,15,3.7,0
